title,destination,image_id,image_url,image_thumb_url,image_title,image_name,image_width,image_height,image_copyright,image_license,image_license_url,location_lat,location_lng,location_city_id,location_city_istat,location_city_city,location_city_country,location_city_province,location_city_province_short,location_city_region,permalink,updated_at
"San Martino in Rio",Emilia,321,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/321/San_Martino_in_Rio-RE-Rocca-ph.Bucaramango-CCBYSA30.jpeg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/321/conversions/San_Martino_in_Rio-RE-Rocca-ph.Bucaramango-CCBYSA30-thumb.jpg,"San Martino in Rio (RE), rocca",San_Martino_in_Rio-RE-Rocca-ph.Bucaramango-CCBYSA30,1600,1200,"San Martino in Rio (RE), rocca, ph. Bucaramango","CC BY-SA 3.0",http://creativecommons.org/licenses/by-sa/3.0/it/legalcode,44.73294,10.7846362,132,35037,"San Martino in Rio",Italia,"Reggio nell'Emilia",RE,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/san-martino-in-rio,"2020-10-15 08:19:21"
Boretto,Emilia,272,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/272/Boretto-RE-Chiesa_SanMarcoEvangelista-ph.SzederLa%CC%81szlo%CC%81-CCBYSA40.jpeg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/272/conversions/Boretto-RE-Chiesa_SanMarcoEvangelista-ph.SzederLa%CC%81szlo%CC%81-CCBYSA40-thumb.jpg,"Boretto (RE), Chiesa di San Marco Evangelista",Boretto-RE-Chiesa_SanMarcoEvangelista-ph.SzederLa?szlo?-CCBYSA40,1600,1200,"Boretto (RE), Chiesa di San Marco Evangelista, ph. SzederLa?szlo?","CC BY-SA 4.0",http://creativecommons.org/licenses/by-sa/4.0/it/legalcode,44.9057431,10.5531841,100,35005,Boretto,Italia,"Reggio nell'Emilia",RE,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/boretto,"2020-10-09 10:38:01"
Luzzara,Emilia,304,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/304/Luzzara-RE-Viale_Po-ph.GiorgioGaleotti-CCBY40.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/304/conversions/Luzzara-RE-Viale_Po-ph.GiorgioGaleotti-CCBY40-thumb.jpg,"Luzzara (RE), viale Po",Luzzara-RE-Viale_Po-ph.GiorgioGaleotti-CCBY40,4800,1191,"Luzzara (RE), viale Po, ph. Giorgio Galeotti","CC BY 4.0",http://creativecommons.org/licenses/by/4.0/it/legalcode,44.9600699,10.6857625,121,35026,Luzzara,Italia,"Reggio nell'Emilia",RE,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/luzzara,"2021-03-15 11:50:27"
"Montecchio Emilia",Emilia,1691,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/1664/Castello-di-Montecchio-Emilia%2C-Piano-Terra%2C-RE%2C--ph.-Andrea-Scardova-IBC%2C-Archivio-Comune-di-Montecchio-Emilia-CC-BY-NC-SA.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/1664/conversions/Castello-di-Montecchio-Emilia%2C-Piano-Terra%2C-RE%2C--ph.-Andrea-Scardova-IBC%2C-Archivio-Comune-di-Montecchio-Emilia-CC-BY-NC-SA-thumb.jpg,"Montecchio Emilia (RE), piano terra del Castello","Castello di Montecchio Emilia, Piano Terra, RE,  ph. Andrea Scardova IBC, Archivio Comune di Montecchio Emilia CC-BY-NC-SA",1200,801,"Montecchio Emilia (RE), piano terra del Castello, ph. Andrea Scardova IBC, Archivio Comune di Montecchio Emilia","CC BY-NC-SA 3.0",http://creativecommons.org/licenses/by-nc-sa/3.0/it/legalcode,44.7001985,10.4464481,122,35027,"Montecchio Emilia",Italia,"Reggio nell'Emilia",RE,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/montecchio-emilia,"2021-03-15 11:49:50"
Gattatico,Emilia,300,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/300/Gattatico-RE-Museo_Cervi-Archivio_Istituto_Alcide_Cervi-CCBYNCSA.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/300/conversions/Gattatico-RE-Museo_Cervi-Archivio_Istituto_Alcide_Cervi-CCBYNCSA-thumb.jpg,"Gattatico (RE), Museo Cervi",Gattatico-RE-Museo_Cervi-Archivio_Istituto_Alcide_Cervi-CCBYNCSA,1920,1318,"Gattatico (RE), Museo Cervi, Archivio Istituto Alcide Cervi","CC BY-NC-SA 3.0",http://creativecommons.org/licenses/by-nc-sa/3.0/it/legalcode,44.7906808,10.4950224,117,35022,Gattatico,Italia,"Reggio nell'Emilia",RE,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/gattatico,"2020-10-15 06:34:21"
Poviglio,Emilia,311,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/311/Poviglio-RE-Terramara_di_Montale-ph.LucaNacchio-WLM2018-CCBYSA40.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/311/conversions/Poviglio-RE-Terramara_di_Montale-ph.LucaNacchio-WLM2018-CCBYSA40-thumb.jpg,"Poviglio (RE), Terramara di Montale",Poviglio-RE-Terramara_di_Montale-ph.LucaNacchio-WLM2018-CCBYSA40,3000,2000,"Poviglio (RE), Terramara di Montale, ph. Luca Nacchio, WLM2018","CC BY-SA 4.0",http://creativecommons.org/licenses/by-sa/4.0/it/legalcode,44.8410267,10.5418116,124,35029,Poviglio,Italia,"Reggio nell'Emilia",RE,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/poviglio,"2021-03-15 11:48:54"
Rolo,Emilia,317,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/317/Rolo-RE-paese-ph.Faustovezzani-CCBYSA40.jpeg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/317/conversions/Rolo-RE-paese-ph.Faustovezzani-CCBYSA40-thumb.jpg,"Rolo (RE), paese",Rolo-RE-paese-ph.Faustovezzani-CCBYSA40,1600,751,"Rolo (RE), paese, ph. Fausto Vezzani","CC BY-SA 4.0",http://creativecommons.org/licenses/by-sa/4.0/it/legalcode,44.8874041,10.85664,130,35035,Rolo,Italia,"Reggio nell'Emilia",RE,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/rolo,"2021-03-15 11:48:22"
Reggiolo,Emilia,316,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/316/Reggiolo-RE-Veduta_dalla_Rocca-ph.Rossreggiolo-CCBYSA40.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/316/conversions/Reggiolo-RE-Veduta_dalla_Rocca-ph.Rossreggiolo-CCBYSA40-thumb.jpg,"Reggiolo (RE), veduta dalla rocca",Reggiolo-RE-Veduta_dalla_Rocca-ph.Rossreggiolo-CCBYSA40,1600,1047,"Reggiolo (RE), veduta dalla rocca, ph. Rossreggiolo","CC BY-SA 4.0",http://creativecommons.org/licenses/by-sa/4.0/it/legalcode,44.9184298,10.8041117,128,35032,Reggiolo,Italia,"Reggio nell'Emilia",RE,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/reggiolo,"2020-10-15 06:26:56"
"Quattro Castella",Emilia,312,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/312/Quattro_Castella-RE-Castello_di_Bianello-ph.GiorgioGaleotti-CCBY40.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/312/conversions/Quattro_Castella-RE-Castello_di_Bianello-ph.GiorgioGaleotti-CCBY40-thumb.jpg,"Quattro Castella (RE), Castello di Bianello",Quattro_Castella-RE-Castello_di_Bianello-ph.GiorgioGaleotti-CCBY40,1600,1066,"Quattro Castella (RE), Castello di Bianello, ph. Giorgio Galeotti","CC BY 4.0",http://creativecommons.org/licenses/by/4.0/it/legalcode,44.6357513,10.472728,125,35030,"Quattro Castella",Italia,"Reggio nell'Emilia",RE,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/quattro-castella,"2021-04-17 14:13:37"
Castellarano,Emilia,285,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/285/Castellarano-RE-Rocchetta-Archivio_Comune_Castellarano-CCBYNCSA.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/285/conversions/Castellarano-RE-Rocchetta-Archivio_Comune_Castellarano-CCBYNCSA-thumb.jpg,"Castellarano (RE), Rocchetta",Castellarano-RE-Rocchetta-Archivio_Comune_Castellarano-CCBYNCSA,1920,1278,"Castellarano (RE), Rocchetta, Archivio Comune Castellarano","CC BY-NC-SA 3.0",http://creativecommons.org/licenses/by-nc-sa/3.0/it/legalcode,44.5102724,10.7292621,110,35014,Castellarano,Italia,"Reggio nell'Emilia",RE,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/castellarano,"2020-10-15 06:14:04"
Albinea,Emilia,271,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/271/Albinea-RE-Parco_Fola-ph.GiorgioGaleotti-CCBY40.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/271/conversions/Albinea-RE-Parco_Fola-ph.GiorgioGaleotti-CCBY40-thumb.jpg,"Albinea (RE), Parco Fola",Albinea-RE-Parco_Fola-ph.GiorgioGaleotti-CCBY40,1600,679,"Albinea (RE), Parco Fola, ph. Giorgio Galeotti","CC BY 4.0",http://creativecommons.org/licenses/by/4.0/it/legalcode,44.6202023,10.6027399,96,35001,Albinea,Italia,"Reggio nell'Emilia",RE,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/albinea,"2020-10-30 16:06:09"
"Vezzano sul Crostolo",Emilia,327,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/327/Vezzano_sul_Crostolo-RE-veduta-ph.Bucaramango-CCBYSA30.jpeg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/327/conversions/Vezzano_sul_Crostolo-RE-veduta-ph.Bucaramango-CCBYSA30-thumb.jpg,"Vezzano sul Crostolo (RE), veduta",Vezzano_sul_Crostolo-RE-veduta-ph.Bucaramango-CCBYSA30,1600,1200,"Vezzano sul Crostolo (RE), veduta, ph. Bucaramango","CC BY-SA 3.0",http://creativecommons.org/licenses/by-sa/3.0/it/legalcode,44.6009065,10.5469946,138,35043,"Vezzano sul Crostolo",Italia,"Reggio nell'Emilia",RE,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/vezzano-sul-crostolo,"2021-03-15 11:47:48"
"San Polo d'Enza",Emilia,322,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/322/SanPolo_d%27Enza-RE-veduta-ph.ComunediSanPolo-Facebook-CCBYNCSA-.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/322/conversions/SanPolo_d%27Enza-RE-veduta-ph.ComunediSanPolo-Facebook-CCBYNCSA--thumb.jpg,"San Polo d'Enza (RE), veduta","SanPolo_d'Enza-RE-veduta-ph.ComunediSanPolo-Facebook-CCBYNCSA ",1600,1066,"San Polo d'Enza (RE), veduta, Archivio Comune di San Polo via Facebook","CC BY-NC-SA 3.0",http://creativecommons.org/licenses/by-nc-sa/3.0/it/legalcode,44.6250983,10.4208657,133,35038,"San Polo d'Enza",Italia,"Reggio nell'Emilia",RE,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/san-polo-d-enza,"2020-10-15 06:09:08"
Campegine,Emilia,279,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/279/Campegine-RE-Chiesa_SS_Pietro_Paolo-ph.Pepozzo-CCBY30.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/279/conversions/Campegine-RE-Chiesa_SS_Pietro_Paolo-ph.Pepozzo-CCBY30-thumb.jpg,"Campegine (RE), Chiesa dei Santi Pietro e Paolo",Campegine-RE-Chiesa_SS_Pietro_Paolo-ph.Pepozzo-CCBY30,1600,1066,"Campegine (RE), Chiesa dei Santi Pietro e Paolo, ph. Pepozzo","CC BY 3.0",http://creativecommons.org/licenses/by/3.0/it/legalcode,44.7821851,10.5271554,105,35010,Campegine,Italia,"Reggio nell'Emilia",RE,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/campegine,"2020-10-09 10:35:26"
"Sant'Ilario d'Enza",Emilia,323,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/323/Sant%27Ilario_d%27Enza-RE-veduta-Ph.ComunediSant%27Ilariod%27Enza-Facebook-CCBYNCSA.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/323/conversions/Sant%27Ilario_d%27Enza-RE-veduta-Ph.ComunediSant%27Ilariod%27Enza-Facebook-CCBYNCSA-thumb.jpg,"Sant'Ilario d'Enza (RE), veduta",Sant'Ilario_d'Enza-RE-veduta-Ph.ComunediSant'Ilariod'Enza-Facebook-CCBYNCSA,1600,686,"Sant'Ilario d'Enza (RE), veduta, Archivio Comune di Sant'Ilario d'Enza via Facebook","CC BY-NC-SA 3.0",http://creativecommons.org/licenses/by-nc-sa/3.0/it/legalcode,44.7606296,10.4514623,134,35039,"Sant'Ilario d'Enza",Italia,"Reggio nell'Emilia",RE,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/sant-ilario-d-enza,"2020-10-15 06:07:51"
Bibbiano,Emilia,2182,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/2155/Bibbiano%2C-Panorama%2C-Archivio-Comune-Bibbiano%2C-CC-BY-NC-SA-3.0.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/2155/conversions/Bibbiano%2C-Panorama%2C-Archivio-Comune-Bibbiano%2C-CC-BY-NC-SA-3.0-thumb.jpg,"Bibbiano (RE), Panorama","Bibbiano, Panorama, Archivio Comune Bibbiano, CC-BY-NC-SA 3.0",1296,968,"Bibbiano (RE), Panorama, Archivio Comune Bibbiano","CC BY-NC-SA 3.0",http://creativecommons.org/licenses/by-nc-sa/3.0/it/legalcode,44.6643845,10.4691646,99,35004,Bibbiano,Italia,"Reggio nell'Emilia",RE,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/bibbiano,"2020-10-20 13:38:13"
"Cadelbosco di Sopra",Emilia,2180,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/2153/CadelboscoSopra-da-FB-comune.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/2153/conversions/CadelboscoSopra-da-FB-comune-thumb.jpg,"Cadelbosco di Sopra (RE), panorama","CadelboscoSopra da FB comune",1600,900,"Cadelbosco di Sopra (RE), panorama, Comune di Cadelbosco di Sopra via Facebook","CC BY-NC-SA 3.0",http://creativecommons.org/licenses/by-nc-sa/3.0/it/legalcode,44.763229,10.594437,103,35008,"Cadelbosco di Sopra",Italia,"Reggio nell'Emilia",RE,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/cadelbosco-di-sopra,"2020-10-20 13:37:01"
"Castelnovo di Sotto",Emilia,286,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/286/Castelnovo_di_Sotto-RE-portici-ph.ComunediCastelnovodiSotto-CCBYNCSA.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/286/conversions/Castelnovo_di_Sotto-RE-portici-ph.ComunediCastelnovodiSotto-CCBYNCSA-thumb.jpg,"Castelnovo di Sotto (RE), portici",Castelnovo_di_Sotto-RE-portici-ph.ComunediCastelnovodiSotto-CCBYNCSA,1600,1131,"Castelnovo di Sotto (RE), portici,  Archivio Comune di Castelnovo di Sotto","CC BY-NC-SA 3.0",http://creativecommons.org/licenses/by-nc-sa/3.0/it/legalcode,44.8110011,10.5626314,111,35015,"Castelnovo di Sotto",Italia,"Reggio nell'Emilia",RE,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/castelnovo-di-sotto,"2020-10-15 06:04:49"
Cavriago,Emilia,289,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/289/Cavriago-RE-centro-ph.ComunediCavriago-Facebook-CCBYNCSA.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/289/conversions/Cavriago-RE-centro-ph.ComunediCavriago-Facebook-CCBYNCSA-thumb.jpg,"Cavriago (RE), centro",Cavriago-RE-centro-ph.ComunediCavriago-Facebook-CCBYNCSA,1600,1199,"Cavriago (RE), centro, Archivio Comune di Cavriago via Facebook","CC BY-NC-SA 3.0",http://creativecommons.org/licenses/by-nc-sa/3.0/it/legalcode,44.6945758,10.5261834,113,35017,Cavriago,Italia,"Reggio nell'Emilia",RE,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/cavriago,"2021-03-15 11:45:10"
Fabbrico,Emilia,296,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/296/Fabbrico-RE-ph.Bucaramango-CCBYSA30.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/296/conversions/Fabbrico-RE-ph.Bucaramango-CCBYSA30-thumb.jpg,"Fabbrico (RE), paese",Fabbrico-RE-ph.Bucaramango-CCBYSA30,2400,1800,"Fabbrico (RE), paese, ph. Bucaramango","CC BY-SA 3.0",http://creativecommons.org/licenses/by-sa/3.0/it/legalcode,44.8716293,10.8096058,116,35021,Fabbrico,Italia,"Reggio nell'Emilia",RE,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/fabbrico,"2020-10-15 06:02:00"
"Campagnola Emilia",Emilia,278,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/278/Campagnola_Emilia-RE-abbazia-ph.ComunediCampagnolaEmilia-CCBYNCSA.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/278/conversions/Campagnola_Emilia-RE-abbazia-ph.ComunediCampagnolaEmilia-CCBYNCSA-thumb.jpg,"Campagnola Emilia (RE), Abbazia",Campagnola_Emilia-RE-abbazia-ph.ComunediCampagnolaEmilia-CCBYNCSA,1600,474,"Campagnola Emilia (RE), Abbazia, Archivio Comune di Campagnola Emilia","CC BY-NC-SA 3.0",http://creativecommons.org/licenses/by-nc-sa/3.0/it/legalcode,44.8411938,10.7592541,104,35009,"Campagnola Emilia",Italia,"Reggio nell'Emilia",RE,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/campagnola-emilia,"2020-10-09 10:36:14"
Casalgrande,Emilia,282,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/282/Casalgrande-RE-Villa_Spalletti-ph.ComunediCasalgrande-Facebook-CCBYNCSA.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/282/conversions/Casalgrande-RE-Villa_Spalletti-ph.ComunediCasalgrande-Facebook-CCBYNCSA-thumb.jpg,"Casalgrande (RE), Villa Spalletti",Casalgrande-RE-Villa_Spalletti-ph.ComunediCasalgrande-Facebook-CCBYNCSA,1600,1200,"Casalgrande (RE), Villa Spalletti, Archivio Comune di Casalgrande via Facebook","CC BY-NC-SA 3.0",http://creativecommons.org/licenses/by-nc-sa/3.0/it/legalcode,44.5902901,10.7389841,108,35012,Casalgrande,Italia,"Reggio nell'Emilia",RE,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/casalgrande,"2020-10-09 10:31:55"
"Rio Saliceto",Emilia,318,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/318/Rio_Saliceto-RE-Municipio-ph.Bucaramango-CCBYSA30.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/318/conversions/Rio_Saliceto-RE-Municipio-ph.Bucaramango-CCBYSA30-thumb.jpg,"Rio Saliceto (RE), Palazzo Municipale",Rio_Saliceto-RE-Municipio-ph.Bucaramango-CCBYSA30,4320,3240,"Rio Saliceto (RE), Palazzo Municipale, ph. Bucaramango","CC BY-SA 3.0",http://creativecommons.org/licenses/by-sa/3.0/it/legalcode,44.8092725,10.8030755,129,35034,"Rio Saliceto",Italia,"Reggio nell'Emilia",RE,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/rio-saliceto,"2021-03-15 11:44:36"
"Bagnolo in Piano",Emilia,270,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/270/Bagnolo_in_Piano-RE-centro-ph.ComunediBagnolo-Facebook-CCBYNCSA.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/270/conversions/Bagnolo_in_Piano-RE-centro-ph.ComunediBagnolo-Facebook-CCBYNCSA-thumb.jpg,"Bagnolo in Piano (RE), centro",Bagnolo_in_Piano-RE-centro-ph.ComunediBagnolo-Facebook-CCBYNCSA,1600,703,"Bagnolo in Piano (RE), centro, Archivio Comune di Bagnolo via Facebook","CC BY-NC-SA 3.0",http://creativecommons.org/licenses/by-nc-sa/3.0/it/legalcode,44.7624258,10.6725249,97,35002,"Bagnolo in Piano",Italia,"Reggio nell'Emilia",RE,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/bagnolo-in-piano,"2021-03-15 11:43:56"
Rossena,Emilia,319,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/319/Rossena-Canossa-RE-Castello-ph.Franz-Xaver-CCBYSA30.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/319/conversions/Rossena-Canossa-RE-Castello-ph.Franz-Xaver-CCBYSA30-thumb.jpg,"Canossa (RE), castello di Rossena","Rossena-Canossa-RE-Castello-ph.Franz Xaver-CCBYSA30",1600,1028,"Canossa (RE), Castello di Rossena, ph. Franz Xaver","CC BY-SA 3.0",http://creativecommons.org/licenses/by-sa/3.0/it/legalcode,44.5815702,10.4240343,106,35018,Canossa,Italia,"Reggio nell'Emilia",RE,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/rossena,"2021-03-09 15:14:58"
Baiso,Emilia,2617,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/2590/Baiso-%28RE%29%2C-veduta-paese%2C-Ph.-Bucaramango%2C-CC-BY-SA-3.0.png,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/2590/conversions/Baiso-%28RE%29%2C-veduta-paese%2C-Ph.-Bucaramango%2C-CC-BY-SA-3.0-thumb.jpg,"Baiso (RE), veduta paese","Baiso (RE), veduta paese, Ph. Bucaramango, CC BY-SA 3.0",1200,900,"Baiso (RE), veduta paese, Ph. Bucaramango","CC BY-NC-SA 3.0",http://creativecommons.org/licenses/by-nc-sa/3.0/it/legalcode,44.496585,10.6016667,98,35003,Baiso,Italia,"Reggio nell'Emilia",RE,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/baiso,"2021-03-09 14:59:28"
Canossa,Emilia,280,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/280/Canossa-RE-Castello-WLM2016-ph.SimoneLugarini-CCBYSA.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/280/conversions/Canossa-RE-Castello-WLM2016-ph.SimoneLugarini-CCBYSA-thumb.jpg,"Canossa (RE), Castello",Canossa-RE-Castello-WLM2016-ph.SimoneLugarini-CCBYSA,1600,1068,"Canossa (RE), Castello, Ph. Simone Lugarini WLM2016","CC BY-SA 4.0",http://creativecommons.org/licenses/by-sa/4.0/it/legalcode,44.5758503,10.4559037,106,35018,Canossa,Italia,"Reggio nell'Emilia",RE,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/canossa,"2021-03-09 15:08:10"
Carpineti,Emilia,281,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/281/Carpineti-RE-Castello-WLM2017-ph.SimoneLugarini-CCBYSA.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/281/conversions/Carpineti-RE-Castello-WLM2017-ph.SimoneLugarini-CCBYSA-thumb.jpg,"Carpineti (RE), Castello",Carpineti-RE-Castello-WLM2017-ph.SimoneLugarini-CCBYSA,1600,1068,"Carpineti (RE), Castello, Ph. Simone Lugarini WLM2017","CC BY-SA 4.0",http://creativecommons.org/licenses/by-sa/4.0/it/legalcode,44.4487964,10.5253838,107,35011,Carpineti,Italia,"Reggio nell'Emilia",RE,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/carpineti,"2020-12-01 18:19:42"
Casina,Emilia,283,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/283/Casina-Castello_di_Sarzano-ph.IATappenninoreggiano-CCBYNCSA.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/283/conversions/Casina-Castello_di_Sarzano-ph.IATappenninoreggiano-CCBYNCSA-thumb.jpg,"Casina (RE), Castello di Sarzano",Casina-Castello_di_Sarzano-ph.IATappenninoreggiano-CCBYNCSA,1600,1115,"Casina (RE), Castello di Sarzano, Ph. IAT Appennino Reggiano","CC BY-NC-SA 3.0",http://creativecommons.org/licenses/by-nc-sa/3.0/it/legalcode,44.5093973,10.4913372,109,35013,Casina,Italia,"Reggio nell'Emilia",RE,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/casina,"2020-12-13 15:34:28"
"Castelnovo ne' Monti",Emilia,287,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/287/Castelnovo_ne_Monti-RE-Pietra_di_Bismantova-ph.Reedj-PD.jpeg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/287/conversions/Castelnovo_ne_Monti-RE-Pietra_di_Bismantova-ph.Reedj-PD-thumb.jpg,"Castelnovo ne' Monti (RE), Pietra di Bismantova",Castelnovo_ne_Monti-RE-Pietra_di_Bismantova-ph.Reedj-PD,1600,1200,"Castelnovo ne' Monti (RE), Pietra di Bismantova, Ph. Reedj","CC BY-NC-SA 3.0",http://creativecommons.org/licenses/by-nc-sa/3.0/it/legalcode,44.435577,10.3999919,112,35016,"Castelnovo ne' Monti",Italia,"Reggio nell'Emilia",RE,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/castelnovo-ne-monti,"2020-12-13 15:28:10"
"Cerreto Laghi",Emilia,291,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/291/CerretoLaghi-Collagna-RE-piste_da_sci-ph.MeridianaImmagini-CCBYNCSA.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/291/conversions/CerretoLaghi-Collagna-RE-piste_da_sci-ph.MeridianaImmagini-CCBYNCSA-thumb.jpg,"Ventasso (RE), Cerreto Laghi piste da sci",CerretoLaghi-Collagna-RE-piste_da_sci-ph.MeridianaImmagini-CCBYNCSA,1600,1066,"Ventasso (RE), Cerreto Laghi piste da sci, ph. Meridiana Immagini","CC BY-NC-SA 3.0",http://creativecommons.org/licenses/by-nc-sa/3.0/it/legalcode,44.2976961,10.2436015,141,35046,Ventasso,Italia,"Reggio nell'Emilia",RE,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/cerreto-laghi,"2021-12-06 13:50:59"
"Cervarezza Terme",Emilia,292,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/292/Cervarezza_Terme-Busana-RE-fonte-ph.Pampuco-CCBYSA40.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/292/conversions/Cervarezza_Terme-Busana-RE-fonte-ph.Pampuco-CCBYSA40-thumb.jpg,"Ventasso (RE) Cervarezza Terme - fonte",Cervarezza_Terme-Busana-RE-fonte-ph.Pampuco-CCBYSA40,1600,672,"Ventasso (RE) Cervarezza Terme - fonte, ph. Pampuco","CC BY-SA 4.0",http://creativecommons.org/licenses/by-sa/4.0/it/legalcode,44.3979625,10.3194464,141,35046,Ventasso,Italia,"Reggio nell'Emilia",RE,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/cervarezza-terme,"2020-12-13 15:06:50"
